stt,tên việc,link
395,"Nhân Viên Kỹ Thuật Điện - Điện Lạnh Cửa Hàng / Không Yêu Cầu Kinh Nghiệm / Quận 7, HCM Hoặc KCN Nhơn Trạch, Đồng Nam",https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-dien-dien-lanh-cua-hang-khong-yeu-cau-kinh-nghiem-quan-7-hcm-hoac-kcn-nhon-trach-dong-nam-xvi6098321
396,[WinMart] Phó Trưởng Phòng/ Trưởng Nhóm Mua Hàng Thịt & Thủy Sản,https://vn.joboko.com/viec-lam-winmart-pho-truong-phong-truong-nhom-mua-hang-thit-thuy-san-xvi4808754
397,"NHÂN VIÊN KỸ THUẬT RÁP MÁY (HCM, BÌNH DƯƠNG)",https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-rap-may-hcm-binh-duong-xvi6026017
398,Nhân Viên Media (Quay & Dựng),https://vn.joboko.com/viec-lam-nhan-vien-media-quay-dung-xvi6082309
399,Nhân Viên Bán Hàng Kỹ Thuật Tại Hồ Chi Minh,https://vn.joboko.com/viec-lam-nhan-vien-ban-hang-ky-thuat-tai-ho-chi-minh-xvi6066199
400,Senior Backend Developers (Golang - 3YOE),https://vn.joboko.com/viec-lam-senior-backend-developers-golang-3yoe-xvi6101588
401,Chỉ Huy Trưởng HVAC,https://vn.joboko.com/viec-lam-chi-huy-truong-hvac-xvi6105105
402,IOS Developer,https://vn.joboko.com/viec-lam-ios-developer-xvi6075598
403,Full Stack Developer,https://vn.joboko.com/viec-lam-full-stack-developer-xvi6108142
404,Data Engineer - ISC,https://vn.joboko.com/viec-lam-data-engineer-isc-xvi6106158
405,[HCM] Công Ty VIETNAMTICKETS Tuyển Dụng Nhân Viên Biên Tập/Booker/Thiết Kế Đồ Họa/Lập Trình Full-time 2025,https://vn.joboko.com/viec-lam-hcm-cong-ty-vietnamtickets-tuyen-dung-nhan-vien-bien-tap-booker-thiet-ke-do-hoa-lap-trinh-full-time-2025-xvi6106735
406,Video Editor,https://vn.joboko.com/viec-lam-video-editor-xvi6086468
407,Nhân Viên Quản trị Website & Mạng Xã Hội,https://vn.joboko.com/viec-lam-nhan-vien-quan-tri-website-mang-xa-hoi-xvi6103374
408,Business Analyst - Software Development - JLPT N`2 and Above,https://vn.joboko.com/viec-lam-business-analyst-software-development-jlpt-n-2-and-above-xvi6081241
409,Organizational Development Consultant (Sales Consultant),https://vn.joboko.com/viec-lam-organizational-development-consultant-sales-consultant-xvi6107229
410,FE React JS (Front End),https://vn.joboko.com/viec-lam-fe-react-js-front-end-xvi6104516
411,Nhân Viên Vận Hành-Lập Trình CNC,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-lap-trinh-cnc-xvi6080532
412,Business Development Senior Executive_Digital Marekting Division,https://vn.joboko.com/viec-lam-business-development-senior-executive-digital-marekting-division-xvi5750800
413,Nhân Viên Kỹ Thuật Điện Tử,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-dien-tu-xvi5893566
414,NHÂN VIÊN KỸ THUẬT MÁY TÍNH,https://vn.joboko.com/viec-lam-nhan-vien-ky-thuat-may-tinh-xvi5938139
415,Business Analyst - Software Development - JLPT N`2 and Above,https://vn.joboko.com/viec-lam-business-analyst-software-development-jlpt-n-2-and-above-xvi6081218
416,Nhân viên kinh doanh (TP.HCM),https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-tp-hcm-xvi6098894
417,Cộng Tác Viên Gán Nhãn Dữ Liệu Ô Tô,https://vn.joboko.com/viec-lam-cong-tac-vien-gan-nhan-du-lieu-o-to-xvi6102164
418,Chuyên Viên Kỹ Thuật Lắp Ráp Máy Tính Full-time,https://vn.joboko.com/viec-lam-chuyen-vien-ky-thuat-lap-rap-may-tinh-full-time-xvi6092377
419,DevOps Engineer,https://vn.joboko.com/viec-lam-devops-engineer-xvi5821538
420,IT - Software Engineer,https://vn.joboko.com/viec-lam-it-software-engineer-java-net-xvi3924602
421,IT - Mobile Developer (React Native),https://vn.joboko.com/viec-lam-it-mobile-developer-react-native-xvi6062040
422,TMO - Chuyên Gia Phát Triển Hệ Thống,https://vn.joboko.com/viec-lam-tmo-chuyen-gia-phat-trien-he-thong-xvi5668752
423,"Chuyên Viên Vận Hành Atm, Pos - Phòng Vận Hành Thẻ Và Ngân Hàng Số - Khối Vận Hành",https://vn.joboko.com/viec-lam-chuyen-vien-van-hanh-atm-pos-phong-van-hanh-the-va-ngan-hang-so-khoi-van-hanh-xvi6109563
424,HO - IT Business Analyst,https://vn.joboko.com/viec-lam-ho-it-business-analyst-xvi4179575
425,[POS] Project Coordination & Partnership Two Wheel,https://vn.joboko.com/viec-lam-pos-project-coordination-partnership-two-wheel-xvi5942626
426,Secured Loan Product Development Senior Executive - Chuyên Viên Cao Cấp Phát Triển Sản Phẩm Vay Thế Chấp,https://vn.joboko.com/viec-lam-secured-loan-product-development-senior-executive-chuyen-vien-cao-cap-phat-trien-san-pham-vay-the-chap-xvi5933409
427,Nhân Viên Sale Gói Di Động Tại Tổng Đài Viettel,https://vn.joboko.com/viec-lam-nhan-vien-sale-goi-di-dong-tai-tong-dai-viettel-xvi6106215
428,HO - HR Data Analyst Manager,https://vn.joboko.com/viec-lam-ho-hr-data-analyst-manager-xvi5220673
429,Business Analyst (JLPT N2),https://vn.joboko.com/viec-lam-business-analyst-jlpt-n2-xvi6057158
430,TMO - Chuyên Viên Quản Lý Dự Án,https://vn.joboko.com/viec-lam-tmo-chuyen-vien-quan-ly-du-an-project-codinator-xvi5667097
431,HO - Giám Đốc/Chuyên Viên Xây Dựng Mô Hình & Định Lượng,https://vn.joboko.com/viec-lam-ho-giam-doc-chuyen-vien-xay-dung-mo-hinh-dinh-luong-xvi5074057
432,HO - Chuyên viên/ Giám đốc Quản lý Năng suất,https://vn.joboko.com/viec-lam-ho-chuyen-vien-giam-doc-quan-ly-nang-suat-xvi3576836
433,Ngân hàng ACB tuyển dụng IT - Software Tester,https://vn.joboko.com/viec-lam-it-software-tester-qc-xvi4179577
434,Chuyên Viên Quản Lý Mua Sắm Kiêm Quản Lý Tài Sản,https://vn.joboko.com/viec-lam-chuyen-vien-quan-ly-mua-sam-kiem-quan-ly-tai-san-xvi5780801
435,Nhân Viên Thiết Kế Đào Tạo,https://vn.joboko.com/viec-lam-nhan-vien-thiet-ke-dao-tao-xvi6066451
436,[Hồ Chí Minh] Chuyên Viên Kỹ Thuật CNTT,https://vn.joboko.com/viec-lam-ho-chi-minh-chuyen-vien-ky-thuat-cntt-xvi6058251
437,HO - Chuyên Viên Xây Dựng Mô Hình & Định Lượng,https://vn.joboko.com/viec-lam-ho-chuyen-vien-xay-dung-mo-hinh-dinh-luong-xvi4685392
438,IT - Project Manager,https://vn.joboko.com/viec-lam-it-project-manager-xvi4184185
439,IT Service Desk Officer,https://vn.joboko.com/viec-lam-it-service-desk-officer-xvi5349115
440,Digital Banking - Business Analyst,https://vn.joboko.com/viec-lam-digital-banking-business-analyst-mobile-web-open-api-xvi4089102
441,IT - Chuyên viên An toàn Bảo mật Hệ thống CNTT,https://vn.joboko.com/viec-lam-it-chuyen-vien-an-toan-bao-mat-he-thong-cntt-xvi2797871
442,Nhân Viên Phát Triển Thị Trường Viễn Thông VNPT,https://vn.joboko.com/viec-lam-nhan-vien-phat-trien-thi-truong-vien-thong-vnpt-xvi6105062
443,HO - Giám Đốc Phòng Sản Phẩm - Trung Tâm Phát Triển Giải Pháp Thanh Toán,https://vn.joboko.com/viec-lam-ho-giam-doc-phong-san-pham-trung-tam-phat-trien-giai-phap-thanh-toan-xvi6073322
444,Data Engineer,https://vn.joboko.com/viec-lam-data-engineer-xvi5581826
445,Tuyển dụng KỸ SƯ CẦU NỐI BRSE (BRIDGE SYSTEM ENGINEER) tại TPHCM,https://vn.joboko.com/viec-lam-tuyen-dung-ky-su-cau-noi-brse-bridge-system-engineer-tai-tphcm-xvi6035675
446,Business Development Associate (Nhân Viên Kinh Doanh - Khối Khách Hàng Cá Nhân & Quản Lý Tài Sản) - Ho Chi Minh City,https://vn.joboko.com/viec-lam-business-development-associate-nhan-vien-kinh-doanh-khoi-khach-hang-ca-nhan-quan-ly-tai-san-ho-chi-minh-city-xvi6104122
447,Data Analyst,https://vn.joboko.com/viec-lam-data-analyst-xvi5894483
448,Chuyên Viên Phân Tích Số Liệu Kinh Doanh,https://vn.joboko.com/viec-lam-chuyen-vien-phan-tich-so-lieu-kinh-doanh-xvi6009849
449,Product Owner,https://vn.joboko.com/viec-lam-product-owner-xvi5680668
450,Nodejs Developer,https://vn.joboko.com/viec-lam-nodejs-developer-xvi6091528
451,Nhân Viên Kinh Doanh/ Sale Làm Việc Tại VNPT,https://vn.joboko.com/viec-lam-nhan-vien-kinh-doanh-sale-lam-viec-tai-vnpt-xvi6108208
452,HR Data Analyst Officer - Nhân Viên Phân Tích Dữ Liệu Nhân Sự,https://vn.joboko.com/viec-lam-hr-data-analyst-officer-nhan-vien-phan-tich-du-lieu-nhan-su-xvi5878423
453,Nhân Viên Video Editor,https://vn.joboko.com/viec-lam-nhan-vien-video-editor-xvi6106004
454,TMO_ Chuyên gia cao cấp phát triển ứng dụng,https://vn.joboko.com/viec-lam-tmo-chuyen-gia-cao-cap-phat-trien-ung-dung-xvi6086061
455,"[HCM, Ha Noi ] Partnership Development (Two wheels, consumer durable)",https://vn.joboko.com/viec-lam-hcm-ha-noi-partnership-development-two-wheels-consumer-durable-xvi5968484
456,Video Editor,https://vn.joboko.com/viec-lam-video-editor-xvi2622776
457,It - Frontend Developer React Js,https://vn.joboko.com/viec-lam-it-frontend-developer-react-js-xvi3788889
458,Thực Tập Sinh Triển Khai Phần Mềm Toàn Quốc (Fulltime),https://vn.joboko.com/viec-lam-thuc-tap-sinh-trien-khai-phan-mem-toan-quoc-fulltime-xvi6060887
459,HO - GĐ Chuyên Môn Thiết Kế Giải Pháp KHDN,https://vn.joboko.com/viec-lam-ho-gd-chuyen-mon-thiet-ke-giai-phap-khdn-xvi3086725
460,Video Editor - Mảng Thời Trang Nam,https://vn.joboko.com/viec-lam-video-editor-mang-thoi-trang-nam-xvi6074320
461,TMO - Chuyên Viên Phân Tích Kinh Doanh,https://vn.joboko.com/viec-lam-tmo-chuyen-vien-phan-tich-kinh-doanh-xvi4248088
462,Nhân viên ERP (Master Data),https://vn.joboko.com/viec-lam-nhan-vien-erp-master-data-xvi6089083
463,Nhân viên Triển khai dự án ERP,https://vn.joboko.com/viec-lam-nhan-vien-trien-khai-du-an-erp-xvi5781882
464,Senior Business Analyst,https://vn.joboko.com/viec-lam-senior-business-analyst-xvi5942782
465,HO - Chuyên viên An toàn Bảo mật Hệ thống Công nghệ thông tin,https://vn.joboko.com/viec-lam-ho-chuyen-vien-an-toan-bao-mat-he-thong-cong-nghe-thong-tin-xvi270834
466,CHUYÊN VIÊN HỆ THỐNG,https://vn.joboko.com/viec-lam-chuyen-vien-he-thong-xvi5222623
467,[Cantavil] Chuyên Viên IT,https://vn.joboko.com/viec-lam-cantavil-chuyen-vien-it-xvi6107132
468,Credit Risk Policy Executive,https://vn.joboko.com/viec-lam-credit-risk-policy-executive-xvi5908301
469,Fulltstack Developer,https://vn.joboko.com/viec-lam-fulltstack-developer-xvi6092647
470,Tester,https://vn.joboko.com/viec-lam-tester-xvi6069297
471,"BI AI Specialist Python, Data Analysis, SQL",https://vn.joboko.com/viec-lam-bi-ai-specialist-python-data-analysis-sql-xvi5930607
472,Nhân Viên Vận Hành Kỹ Thuật Trung Tâm Thương Mại,https://vn.joboko.com/viec-lam-nhan-vien-van-hanh-ky-thuat-trung-tam-thuong-mai-xvi6081606
473,Junior Product Development (Open For Fresher),https://vn.joboko.com/viec-lam-junior-product-development-open-for-fresher-xvi6060369
474,Chuyên Viên Hỗ Trợ Kỹ Thuật,https://vn.joboko.com/viec-lam-chuyen-vien-ho-tro-ky-thuat-xvi6108316
475,"[Toàn Quốc] Tập Đoàn Hoa Sen Tuyển Dụng Quản Trị Viên Dự Nguồn Hoa Sen Home (Lương Tối Thiểu 12 Triệu++/Tháng, Thưởng & Chế Độ Phúc Lợi Hấp Dẫn, Lộ Trình Phát Triển Sự Nghiệp Rõ Ràng)",https://vn.joboko.com/viec-lam-toan-quoc-tap-doan-hoa-sen-tuyen-dung-quan-tri-vien-du-nguon-hoa-sen-home-luong-toi-thieu-12-trieu-thang-thuong-che-do-phuc-loi-hap-dan-lo-trinh-phat-trien-su-nghiep-ro-rang-xvi6042575
476,TMO - Chuyên Gia Cao Cấp Kiến Trúc Dữ Liệu,https://vn.joboko.com/viec-lam-tmo-chuyen-gia-cao-cap-kien-truc-du-lieu-xvi5668750
477,TMO_ Giám Đốc Hỗ trợ ứng dụng ( Devops Engineering Manager),https://vn.joboko.com/viec-lam-tmo-giam-doc-ho-tro-ung-dung-devops-engineering-manager-xvi6082468
478,Business Analyst (Tiếng Nhật),https://vn.joboko.com/viec-lam-business-analyst-tieng-nhat-xvi6045795
479,Chuyên Gia Giải Pháp Số,https://vn.joboko.com/viec-lam-chuyen-gia-giai-phap-so-xvi6095427
480,IT - .NET Tech Lead,https://vn.joboko.com/viec-lam-it-net-tech-lead-xvi5220671
481,Chuyên Viên Phát Triển Công Nghệ Quản Lý Chuỗi Cung Ứng (SCM),https://vn.joboko.com/viec-lam-chuyen-vien-phat-trien-cong-nghe-quan-ly-chuoi-cung-ung-scm-xvi6030334
482,TMO - Chuyên Gia Kiểm Thử,https://vn.joboko.com/viec-lam-tmo-chuyen-gia-kiem-thu-xvi5667094
483,Fullstack Developer,https://vn.joboko.com/viec-lam-fullstack-developer-java-angular-xvi5657331
484,Business Analyst and Testing,https://vn.joboko.com/viec-lam-business-analyst-and-testing-xvi6090737
485,"Expert, Business Development (Techcom Life)",https://vn.joboko.com/viec-lam-expert-business-development-techcom-life-xvi6072556
486,Chuyên viên Vận hành ứng dụng Thẻ,https://vn.joboko.com/viec-lam-chuyen-vien-van-hanh-ung-dung-the-xvi6086343
487,Senior Telecom Operation Specialist (Call center administration),https://vn.joboko.com/viec-lam-senior-telecom-operation-specialist-call-center-administration-xvi6106189
488,Chuyên Viên Quay Dựng/ Video Editor - Lương Cạnh Tranh (TP.HCM),https://vn.joboko.com/viec-lam-chuyen-vien-quay-dung-video-editor-luong-canh-tranh-tp-hcm-xvi6074970
489,Learning & Development (L&OD) Staff,https://vn.joboko.com/viec-lam-learning-development-l-od-staff-xvi6109549
490,ERP Technical Lead,https://vn.joboko.com/viec-lam-erp-technical-lead-xvi6014589
491,Trưởng Bộ phận Quản lý hiệu suất,https://vn.joboko.com/viec-lam-truong-bo-phan-quan-ly-hieu-suat-xvi6063803
492,SCM Data Analyst,https://vn.joboko.com/viec-lam-scm-data-analyst-xvi6062569
